SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,ContactID,SalesPersonID,TerritoryID,BillToAddressID,ShipToAddressID,ShipMethodID,CreditCardID,CreditCardApprovalCode,CurrencyRateID,SubTotal,TaxAmt,Freight,TotalDue,Comment,rowguid,ModifiedDate
44409,1,"2001-10-16 00:00:00","2001-10-28 00:00:00","2001-10-23 00:00:00",5,1,SO44409,NULL,10-4030-025563,25563,17964,NULL,9,27852,27852,1,4886,935441Vi25659,1393,699.0982,55.9279,17.4775,772.5036,NULL,...,"2001-10-23 00:00:00"
44410,1,"2001-10-17 00:00:00","2001-10-29 00:00:00","2001-10-24 00:00:00",5,1,SO44410,NULL,10-4030-028223,28223,11286,NULL,4,21156,21156,1,5259,831824Vi27514,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-10-24 00:00:00"
44411,1,"2001-10-17 00:00:00","2001-10-29 00:00:00","2001-10-24 00:00:00",5,1,SO44411,NULL,10-4030-028584,28584,775,NULL,4,18895,18895,1,16746,732835Vi86752,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-10-24 00:00:00"
44412,1,"2001-10-17 00:00:00","2001-10-29 00:00:00","2001-10-24 00:00:00",5,1,SO44412,NULL,10-4030-011100,11100,5338,NULL,9,15173,15173,1,268,534146Vi1395,1406,3374.99,269.9992,84.3748,3729.364,NULL,...,"2001-10-24 00:00:00"
44413,1,"2001-10-18 00:00:00","2001-10-30 00:00:00","2001-10-25 00:00:00",5,1,SO44413,NULL,10-4030-013606,13606,8420,NULL,8,18273,18273,1,16641,1231063Vi86154,1423,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-10-25 00:00:00"
44414,1,"2001-10-18 00:00:00","2001-10-30 00:00:00","2001-10-25 00:00:00",5,1,SO44414,NULL,10-4030-028340,28340,13129,NULL,4,22999,22999,1,15289,731852Vi79065,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-10-25 00:00:00"
44415,1,"2001-10-18 00:00:00","2001-10-30 00:00:00","2001-10-25 00:00:00",5,1,SO44415,NULL,10-4030-028355,28355,13788,NULL,4,23658,23658,1,9343,532661Vi48154,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-10-25 00:00:00"
44416,1,"2001-10-18 00:00:00","2001-10-30 00:00:00","2001-10-25 00:00:00",5,1,SO44416,NULL,10-4030-011069,11069,9208,NULL,9,19064,19064,1,2459,334133Vi12798,1419,3399.99,271.9992,84.9998,3756.989,NULL,...,"2001-10-25 00:00:00"
44417,1,"2001-10-18 00:00:00","2001-10-30 00:00:00","2001-10-25 00:00:00",5,1,SO44417,NULL,10-4030-017917,17917,7942,NULL,9,17795,17795,1,12037,135306Vi62219,1419,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-10-25 00:00:00"
44418,1,"2001-10-18 00:00:00","2001-10-30 00:00:00","2001-10-25 00:00:00",5,1,SO44418,NULL,10-4030-017919,17919,10048,NULL,9,19911,19911,1,14229,435308Vi73771,1419,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-10-25 00:00:00"
44419,1,"2001-10-18 00:00:00","2001-10-30 00:00:00","2001-10-25 00:00:00",5,1,SO44419,NULL,10-4030-017352,17352,8445,NULL,9,18298,18298,1,14483,135396Vi75107,1419,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-10-25 00:00:00"
44420,1,"2001-10-18 00:00:00","2001-10-30 00:00:00","2001-10-25 00:00:00",5,1,SO44420,NULL,10-4030-017512,17512,2999,NULL,9,12829,12829,1,13294,935405Vi68945,1419,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-10-25 00:00:00"
44421,1,"2001-10-19 00:00:00","2001-10-31 00:00:00","2001-10-26 00:00:00",5,1,SO44421,NULL,10-4030-013607,13607,7125,NULL,8,16971,16971,1,412,531067Vi2092,1436,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-10-26 00:00:00"
44422,1,"2001-10-19 00:00:00","2001-10-31 00:00:00","2001-10-26 00:00:00",5,1,SO44422,NULL,10-4030-019353,19353,13066,NULL,8,22936,22936,1,3375,232664Vi17778,1436,699.0982,55.9279,17.4775,772.5036,NULL,...,"2001-10-26 00:00:00"
44423,1,"2001-10-19 00:00:00","2001-10-31 00:00:00","2001-10-26 00:00:00",5,1,SO44423,NULL,10-4030-028586,28586,5068,NULL,4,14903,14903,1,14047,932836Vi72883,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-10-26 00:00:00"
44424,1,"2001-10-19 00:00:00","2001-10-31 00:00:00","2001-10-26 00:00:00",5,1,SO44424,NULL,10-4030-017916,17916,15614,NULL,9,25498,25498,1,19207,1035305Vi99812,1432,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-10-26 00:00:00"
44425,1,"2001-10-19 00:00:00","2001-10-31 00:00:00","2001-10-26 00:00:00",5,1,SO44425,NULL,10-4030-017504,17504,11374,NULL,9,21244,21244,1,10385,235402Vi53562,1432,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-10-26 00:00:00"
44426,1,"2001-10-20 00:00:00","2001-11-01 00:00:00","2001-10-27 00:00:00",5,1,SO44426,NULL,10-4030-013770,13770,9965,NULL,8,19827,19827,1,17857,830964Vi92650,1449,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-10-27 00:00:00"
44427,1,"2001-10-20 00:00:00","2001-11-01 00:00:00","2001-10-27 00:00:00",5,1,SO44427,NULL,10-4030-014146,14146,2546,NULL,10,12373,12373,1,2488,531061Vi12963,1452,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-10-27 00:00:00"
44428,1,"2001-10-20 00:00:00","2001-11-01 00:00:00","2001-10-27 00:00:00",5,1,SO44428,NULL,10-4030-028362,28362,8704,NULL,4,18557,18557,1,1347,1032830Vi6857,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-10-27 00:00:00"
44429,1,"2001-10-20 00:00:00","2001-11-01 00:00:00","2001-10-27 00:00:00",5,1,SO44429,NULL,10-4030-028583,28583,5752,NULL,1,15587,15587,1,3412,1132833Vi17955,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-10-27 00:00:00"
44430,1,"2001-10-20 00:00:00","2001-11-01 00:00:00","2001-10-27 00:00:00",5,1,SO44430,NULL,10-4030-017927,17927,18610,NULL,9,28503,28503,1,13221,1235316Vi68581,1445,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-10-27 00:00:00"
44431,1,"2001-10-20 00:00:00","2001-11-01 00:00:00","2001-10-27 00:00:00",5,1,SO44431,NULL,10-4030-017725,17725,17842,NULL,9,27730,27730,1,3439,535409Vi18131,1445,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-10-27 00:00:00"
44432,1,"2001-10-21 00:00:00","2001-11-02 00:00:00","2001-10-28 00:00:00",5,1,SO44432,NULL,10-4030-014165,14165,1910,NULL,10,11730,11730,1,157,931073Vi825,1465,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-10-28 00:00:00"
44433,1,"2001-10-21 00:00:00","2001-11-02 00:00:00","2001-10-28 00:00:00",5,1,SO44433,NULL,10-4030-028270,28270,5198,NULL,1,15033,15033,1,9433,931839Vi48642,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-10-28 00:00:00"
44434,1,"2001-10-21 00:00:00","2001-11-02 00:00:00","2001-10-28 00:00:00",5,1,SO44434,NULL,10-4030-028580,28580,4995,NULL,4,14830,14830,1,2345,1032832Vi12225,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-10-28 00:00:00"
44435,1,"2001-10-22 00:00:00","2001-11-03 00:00:00","2001-10-29 00:00:00",5,1,SO44435,NULL,10-4030-028573,28573,6008,NULL,1,15843,15843,1,9587,1232831Vi49427,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-10-29 00:00:00"
44436,1,"2001-10-22 00:00:00","2001-11-03 00:00:00","2001-10-29 00:00:00",5,1,SO44436,NULL,10-4030-026630,26630,6604,NULL,6,16443,16443,1,18245,233809Vi94623,1473,699.0982,55.9279,17.4775,772.5036,NULL,...,"2001-10-29 00:00:00"
44437,1,"2001-10-22 00:00:00","2001-11-03 00:00:00","2001-10-29 00:00:00",5,1,SO44437,NULL,10-4030-011076,11076,3357,NULL,9,13192,13192,1,6753,134137Vi35121,1471,3399.99,271.9992,84.9998,3756.989,NULL,...,"2001-10-29 00:00:00"
44438,1,"2001-10-22 00:00:00","2001-11-03 00:00:00","2001-10-29 00:00:00",5,1,SO44438,NULL,10-4030-017909,17909,13206,NULL,9,23076,23076,1,17620,935419Vi91459,1471,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-10-29 00:00:00"
44439,1,"2001-10-23 00:00:00","2001-11-04 00:00:00","2001-10-30 00:00:00",5,1,SO44439,NULL,10-4030-014195,14195,13834,NULL,10,23704,23704,1,2346,130957Vi12228,1491,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-10-30 00:00:00"
44440,1,"2001-10-23 00:00:00","2001-11-04 00:00:00","2001-10-30 00:00:00",5,1,SO44440,NULL,10-4030-012261,12261,2450,NULL,7,12276,12276,1,12747,731065Vi65901,1490,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-10-30 00:00:00"
44441,1,"2001-10-23 00:00:00","2001-11-04 00:00:00","2001-10-30 00:00:00",5,1,SO44441,NULL,10-4030-022118,22118,8970,NULL,6,18824,18824,1,13210,531832Vi68520,1486,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-10-30 00:00:00"
44442,1,"2001-10-23 00:00:00","2001-11-04 00:00:00","2001-10-30 00:00:00",5,1,SO44442,NULL,10-4030-014599,14599,4048,NULL,1,13883,13883,1,2698,333811Vi14000,NULL,699.0982,55.9279,17.4775,772.5036,NULL,...,"2001-10-30 00:00:00"
44443,1,"2001-10-23 00:00:00","2001-11-04 00:00:00","2001-10-30 00:00:00",5,1,SO44443,NULL,10-4030-017370,17370,12404,NULL,9,22274,22274,1,11022,235399Vi56848,1484,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-10-30 00:00:00"
44444,1,"2001-10-25 00:00:00","2001-11-06 00:00:00","2001-11-01 00:00:00",5,1,SO44444,NULL,10-4030-013697,13697,17578,NULL,8,27466,27466,1,7331,330958Vi38045,1514,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-11-01 00:00:00"
44445,1,"2001-10-26 00:00:00","2001-11-07 00:00:00","2001-11-02 00:00:00",5,1,SO44445,NULL,10-4030-017478,17478,14193,NULL,9,24063,24063,1,2325,335400Vi12139,1523,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-11-02 00:00:00"
44446,1,"2001-10-26 00:00:00","2001-11-07 00:00:00","2001-11-02 00:00:00",5,1,SO44446,NULL,10-4030-017914,17914,19349,NULL,9,29253,29253,1,NULL,NULL,1523,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-11-02 00:00:00"
44447,1,"2001-10-27 00:00:00","2001-11-08 00:00:00","2001-11-03 00:00:00",5,1,SO44447,NULL,10-4030-012265,12265,16531,NULL,7,26417,26417,1,1171,1031066Vi5937,1542,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-11-03 00:00:00"
44448,1,"2001-10-27 00:00:00","2001-11-08 00:00:00","2001-11-03 00:00:00",5,1,SO44448,NULL,10-4030-028264,28264,19195,NULL,1,29096,29096,1,14148,1031837Vi73410,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-11-03 00:00:00"
44449,1,"2001-10-27 00:00:00","2001-11-08 00:00:00","2001-11-03 00:00:00",5,1,SO44449,NULL,10-4030-028293,28293,7726,NULL,4,17579,17579,1,5339,331844Vi27937,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-11-03 00:00:00"
44450,1,"2001-10-27 00:00:00","2001-11-08 00:00:00","2001-11-03 00:00:00",5,1,SO44450,NULL,10-4030-028294,28294,11954,NULL,4,21824,21824,1,18626,831845Vi96772,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-11-03 00:00:00"
44451,1,"2001-10-27 00:00:00","2001-11-08 00:00:00","2001-11-03 00:00:00",5,1,SO44451,NULL,10-4030-028295,28295,3027,NULL,1,12858,12858,1,17780,231846Vi92256,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-11-03 00:00:00"
44452,1,"2001-10-27 00:00:00","2001-11-08 00:00:00","2001-11-03 00:00:00",5,1,SO44452,NULL,10-4030-020164,20164,708,NULL,10,17009,17009,1,1133,1032667Vi5725,1543,699.0982,55.9279,17.4775,772.5036,NULL,...,"2001-11-03 00:00:00"
44453,1,"2001-10-27 00:00:00","2001-11-08 00:00:00","2001-11-03 00:00:00",5,1,SO44453,NULL,10-4030-017923,17923,18523,NULL,9,28414,28414,1,7633,1035312Vi39548,1536,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-11-03 00:00:00"
44454,1,"2001-10-27 00:00:00","2001-11-08 00:00:00","2001-11-03 00:00:00",5,1,SO44454,NULL,10-4030-017926,17926,9221,NULL,9,19077,19077,1,8127,1235315Vi42133,1536,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-11-03 00:00:00"
44455,1,"2001-10-27 00:00:00","2001-11-08 00:00:00","2001-11-03 00:00:00",5,1,SO44455,NULL,10-4030-017513,17513,13802,NULL,9,23672,23672,1,15451,535406Vi79794,1536,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-11-03 00:00:00"
44456,1,"2001-10-27 00:00:00","2001-11-08 00:00:00","2001-11-03 00:00:00",5,1,SO44456,NULL,10-4030-025560,25560,5331,NULL,9,15166,15166,1,4430,1035438Vi23275,1536,699.0982,55.9279,17.4775,772.5036,NULL,...,"2001-11-03 00:00:00"
44457,1,"2001-10-28 00:00:00","2001-11-09 00:00:00","2001-11-04 00:00:00",5,1,SO44457,NULL,10-4030-028196,28196,13980,NULL,1,23850,23850,1,2717,431820Vi14111,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-11-04 00:00:00"
44458,1,"2001-10-28 00:00:00","2001-11-09 00:00:00","2001-11-04 00:00:00",5,1,SO44458,NULL,10-4030-028247,28247,16031,NULL,1,25917,25917,1,15433,331831Vi79704,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-11-04 00:00:00"
44459,1,"2001-10-28 00:00:00","2001-11-09 00:00:00","2001-11-04 00:00:00",5,1,SO44459,NULL,10-4030-028288,28288,3064,NULL,4,12895,12895,1,988,831843Vi4941,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-11-04 00:00:00"
44460,1,"2001-10-28 00:00:00","2001-11-09 00:00:00","2001-11-04 00:00:00",5,1,SO44460,NULL,10-4030-020150,20150,18250,NULL,10,28141,28141,1,12452,432666Vi64399,1556,699.0982,55.9279,17.4775,772.5036,NULL,...,"2001-11-04 00:00:00"
44461,1,"2001-10-28 00:00:00","2001-11-09 00:00:00","2001-11-04 00:00:00",5,1,SO44461,NULL,10-4030-017918,17918,4248,NULL,9,14083,14083,1,2806,935307Vi14613,1549,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-11-04 00:00:00"
44462,1,"2001-10-29 00:00:00","2001-11-10 00:00:00","2001-11-05 00:00:00",5,1,SO44462,NULL,10-4030-014155,14155,18494,NULL,10,28385,28385,1,2742,431064Vi14267,1569,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-11-05 00:00:00"
44463,1,"2001-10-29 00:00:00","2001-11-10 00:00:00","2001-11-05 00:00:00",5,1,SO44463,NULL,10-4030-019340,19340,14217,NULL,8,24087,24087,1,9373,232663Vi48331,1566,699.0982,55.9279,17.4775,772.5036,NULL,...,"2001-11-05 00:00:00"
44464,1,"2001-10-29 00:00:00","2001-11-10 00:00:00","2001-11-05 00:00:00",5,1,SO44464,NULL,10-4030-022120,22120,19710,NULL,6,29616,29616,1,NULL,NULL,1564,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-11-05 00:00:00"
44465,1,"2001-10-29 00:00:00","2001-11-10 00:00:00","2001-11-05 00:00:00",5,1,SO44465,NULL,10-4030-014613,14613,4878,NULL,1,14713,14713,1,15909,1133816Vi82183,NULL,699.0982,55.9279,17.4775,772.5036,NULL,...,"2001-11-05 00:00:00"
44466,1,"2001-10-29 00:00:00","2001-11-10 00:00:00","2001-11-05 00:00:00",5,1,SO44466,NULL,10-4030-026640,26640,4250,NULL,6,14085,14085,1,12890,1133817Vi66662,1564,699.0982,55.9279,17.4775,772.5036,NULL,...,"2001-11-05 00:00:00"
44467,1,"2001-10-29 00:00:00","2001-11-10 00:00:00","2001-11-05 00:00:00",5,1,SO44467,NULL,10-4030-011070,11070,12617,NULL,9,22487,22487,1,15127,234134Vi78248,1562,3399.99,271.9992,84.9998,3756.989,NULL,...,"2001-11-05 00:00:00"
44468,1,"2001-10-29 00:00:00","2001-11-10 00:00:00","2001-11-05 00:00:00",5,1,SO44468,NULL,10-4030-011075,11075,13467,NULL,9,23337,23337,1,3176,934136Vi16681,1562,3374.99,269.9992,84.3748,3729.364,NULL,...,"2001-11-05 00:00:00"
44469,1,"2001-10-29 00:00:00","2001-11-10 00:00:00","2001-11-05 00:00:00",5,1,SO44469,NULL,10-4030-017734,17734,16661,NULL,9,26547,26547,1,8583,735415Vi44379,1562,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-11-05 00:00:00"
44470,1,"2001-10-29 00:00:00","2001-11-10 00:00:00","2001-11-05 00:00:00",5,1,SO44470,NULL,10-4030-017735,17735,4823,NULL,9,14658,14658,1,9405,735416Vi48489,1562,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-11-05 00:00:00"
44471,1,"2001-10-29 00:00:00","2001-11-10 00:00:00","2001-11-05 00:00:00",5,1,SO44471,NULL,10-4030-025561,25561,4577,NULL,9,14412,14412,1,8021,835439Vi41536,1562,699.0982,55.9279,17.4775,772.5036,NULL,...,"2001-11-05 00:00:00"
44472,1,"2001-10-30 00:00:00","2001-11-11 00:00:00","2001-11-06 00:00:00",5,1,SO44472,NULL,10-4030-013685,13685,12814,NULL,8,22684,22684,1,3737,1031072Vi19705,1579,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-11-06 00:00:00"
44473,1,"2001-10-30 00:00:00","2001-11-11 00:00:00","2001-11-06 00:00:00",5,1,SO44473,NULL,10-4030-028255,28255,16467,NULL,1,26353,26353,1,11028,931834Vi56885,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-11-06 00:00:00"
44474,1,"2001-10-30 00:00:00","2001-11-11 00:00:00","2001-11-06 00:00:00",5,1,SO44474,NULL,10-4030-014601,14601,4486,NULL,4,14321,14321,1,13859,833812Vi71840,NULL,699.0982,55.9279,17.4775,772.5036,NULL,...,"2001-11-06 00:00:00"
44475,1,"2001-10-30 00:00:00","2001-11-11 00:00:00","2001-11-06 00:00:00",5,1,SO44475,NULL,10-4030-011101,11101,17010,NULL,9,26896,26896,1,11628,534147Vi60074,1575,3399.99,271.9992,84.9998,3756.989,NULL,...,"2001-11-06 00:00:00"
44476,1,"2001-10-30 00:00:00","2001-11-11 00:00:00","2001-11-06 00:00:00",5,1,SO44476,NULL,10-4030-017913,17913,11616,NULL,9,21486,21486,1,15106,1235303Vi78160,1575,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-11-06 00:00:00"
44477,1,"2001-10-30 00:00:00","2001-11-11 00:00:00","2001-11-06 00:00:00",5,1,SO44477,NULL,10-4030-017922,17922,18579,NULL,9,28472,28472,1,5004,535311Vi26219,1575,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-11-06 00:00:00"
44478,1,"2001-10-30 00:00:00","2001-11-11 00:00:00","2001-11-06 00:00:00",5,1,SO44478,NULL,10-4030-017726,17726,6003,NULL,9,15838,15838,1,14041,435410Vi72832,1575,3578.27,286.2616,89.4568,3953.9884,NULL,...,"2001-11-06 00:00:00"
44479,1,"2001-10-31 00:00:00","2001-11-12 00:00:00","2001-11-07 00:00:00",5,1,SO44479,NULL,10-4030-029391,29391,8823,NULL,8,18676,18676,1,1245,631752Vi6322,1592,3374.99,269.9992,84.3748,3729.364,NULL,...,"2001-11-07 00:00:00"
44480,1,"2001-10-31 00:00:00","2001-11-12 00:00:00","2001-11-07 00:00:00",5,1,SO44480,NULL,10-4030-025891,25891,17627,NULL,4,27515,27515,1,11742,533271Vi60717,NULL,3374.99,269.9992,84.3748,3729.364,NULL,...,"2001-11-07 00:00:00"
44481,1,"2001-11-01 00:00:00","2001-11-13 00:00:00","2001-11-08 00:00:00",5,0,SO44481,PO609189211,10-4020-000492,492,305,276,4,1070,1070,5,13246,65025Vi68706,NULL,31637.6688,2531.0135,790.9417,34959.624,NULL,...,"2001-11-08 00:00:00"
44482,1,"2001-11-01 00:00:00","2001-11-13 00:00:00","2001-11-08 00:00:00",5,0,SO44482,PO20300189443,10-4020-000129,129,212,277,3,573,573,5,16871,105028Vi87475,NULL,503.3507,40.2681,12.5838,556.2026,NULL,...,"2001-11-08 00:00:00"
44483,1,"2001-11-01 00:00:00","2001-11-13 00:00:00","2001-11-08 00:00:00",5,0,SO44483,PO19981138202,10-4020-000271,271,148,280,1,862,862,5,5758,125055Vi30104,NULL,3620.7951,289.6636,90.5199,4000.9786,NULL,...,"2001-11-08 00:00:00"
44484,1,"2001-11-01 00:00:00","2001-11-13 00:00:00","2001-11-08 00:00:00",5,0,SO44484,PO19691173790,10-4020-000353,353,159,282,6,503,503,5,5577,105060Vi29202,1603,9817.1962,785.3757,245.4299,10848.0018,NULL,...,"2001-11-08 00:00:00"
44485,1,"2001-11-01 00:00:00","2001-11-13 00:00:00","2001-11-08 00:00:00",5,0,SO44485,PO20242116788,10-4020-000390,390,835,278,6,510,510,5,3088,55067Vi16259,1603,4859.9856,388.7988,121.4996,5370.284,NULL,...,"2001-11-08 00:00:00"
44486,1,"2001-11-01 00:00:00","2001-11-13 00:00:00","2001-11-08 00:00:00",5,0,SO44486,PO19430111880,10-4020-000318,318,74,278,6,498,498,5,5528,115095Vi28965,1603,730.2078,58.4166,18.2552,806.8796,NULL,...,"2001-11-08 00:00:00"
44487,1,"2001-11-01 00:00:00","2001-11-13 00:00:00","2001-11-08 00:00:00",5,0,SO44487,PO19923199875,10-4020-000018,18,521,275,3,756,756,5,13712,25104Vi71036,NULL,50349.2562,4027.9405,1258.7314,55635.9281,NULL,...,"2001-11-08 00:00:00"
44488,1,"2001-11-01 00:00:00","2001-11-13 00:00:00","2001-11-08 00:00:00",5,0,SO44488,PO19546136242,10-4020-000206,206,446,279,5,930,930,5,2364,15164Vi12293,NULL,39423.7874,3153.903,985.5947,43563.2851,NULL,...,"2001-11-08 00:00:00"
44489,1,"2001-11-01 00:00:00","2001-11-13 00:00:00","2001-11-08 00:00:00",5,0,SO44489,PO18908177526,10-4020-000164,164,264,283,1,851,851,5,15882,15176Vi82057,NULL,12340.8002,987.264,308.52,13636.5842,NULL,...,"2001-11-08 00:00:00"
44490,1,"2001-11-01 00:00:00","2001-11-13 00:00:00","2001-11-08 00:00:00",5,0,SO44490,PO19227160482,10-4020-000210,210,61,278,6,480,480,5,181,55185Vi966,1603,4063.668,325.0934,101.5917,4490.3531,NULL,...,"2001-11-08 00:00:00"
44491,1,"2001-11-01 00:00:00","2001-11-13 00:00:00","2001-11-08 00:00:00",5,0,SO44491,PO19256179500,10-4020-000162,162,82,275,2,772,772,5,1163,45187Vi5889,NULL,4112.9084,329.0327,102.8227,4544.7638,NULL,...,"2001-11-08 00:00:00"
44492,1,"2001-11-01 00:00:00","2001-11-13 00:00:00","2001-11-08 00:00:00",5,0,SO44492,PO18676158978,10-4020-000697,697,371,276,1,1104,1104,5,14559,55266Vi75492,NULL,81075.5851,6486.0468,2026.8896,89588.5215,NULL,...,"2001-11-08 00:00:00"
44493,1,"2001-11-01 00:00:00","2001-11-13 00:00:00","2001-11-08 00:00:00",5,0,SO44493,PO18560118950,10-4020-000531,531,583,279,5,969,969,5,4459,115290Vi23395,NULL,7758.1879,620.655,193.9547,8572.7976,NULL,...,"2001-11-08 00:00:00"
44494,1,"2001-11-01 00:00:00","2001-11-13 00:00:00","2001-11-08 00:00:00",5,0,SO44494,PO18386158045,10-4020-000558,558,27,275,2,816,816,5,8979,125304Vi46289,NULL,34243.6667,2739.4933,856.0917,37839.2517,NULL,...,"2001-11-08 00:00:00"
44495,1,"2001-11-01 00:00:00","2001-11-13 00:00:00","2001-11-08 00:00:00",5,0,SO44495,PO18270111190,10-4020-000011,11,366,282,6,446,446,5,12279,85305Vi63488,1603,4890.3356,391.2268,122.2584,5403.8208,NULL,...,"2001-11-08 00:00:00"
44496,1,"2001-11-01 00:00:00","2001-11-13 00:00:00","2001-11-08 00:00:00",5,0,SO44496,PO18415194469,10-4020-000191,191,451,282,6,476,476,5,11072,75307Vi57135,1603,35762.7243,2861.0179,894.0681,39517.8103,NULL,...,"2001-11-08 00:00:00"
44497,1,"2001-11-01 00:00:00","2001-11-13 00:00:00","2001-11-08 00:00:00",5,0,SO44497,PO17777180922,10-4020-000208,208,558,282,6,478,478,5,9855,45350Vi50783,1603,1446.8756,115.75,36.1719,1598.7975,NULL,...,"2001-11-08 00:00:00"
44498,1,"2001-11-01 00:00:00","2001-11-13 00:00:00","2001-11-08 00:00:00",5,0,SO44498,PO17748167942,10-4020-000102,102,511,278,6,462,462,5,14454,65397Vi74935,1603,18553.2571,1484.2606,463.8314,20501.3491,NULL,...,"2001-11-08 00:00:00"
44499,1,"2001-11-01 00:00:00","2001-11-13 00:00:00","2001-11-08 00:00:00",5,0,SO44499,PO17313144828,10-4020-000389,389,224,282,6,509,509,5,18049,55411Vi93678,1603,14604.1318,1168.3305,365.1033,16137.5656,NULL,...,"2001-11-08 00:00:00"
44500,1,"2001-11-01 00:00:00","2001-11-13 00:00:00","2001-11-08 00:00:00",5,0,SO44500,PO16762152605,10-4020-000259,259,422,276,4,1032,1032,5,11840,85512Vi61174,NULL,5641.8262,451.3461,141.0457,6234.218,NULL,...,"2001-11-08 00:00:00"
44501,1,"2001-11-01 00:00:00","2001-11-13 00:00:00","2001-11-08 00:00:00",5,0,SO44501,PO16646128920,10-4020-000001,1,322,280,1,832,832,5,19181,105516Vi99678,NULL,23646.0339,1891.6827,591.1508,26128.8674,NULL,...,"2001-11-08 00:00:00"
44502,1,"2001-11-01 00:00:00","2001-11-13 00:00:00","2001-11-08 00:00:00",5,0,SO44502,PO16791147707,10-4020-000036,36,527,275,2,758,758,5,3274,35546Vi17259,NULL,21499.6482,1719.9719,537.4912,23757.1113,NULL,...,"2001-11-08 00:00:00"
44503,1,"2001-11-01 00:00:00","2001-11-13 00:00:00","2001-11-08 00:00:00",5,0,SO44503,PO16849193815,10-4020-000198,198,81,275,3,776,776,5,1684,55563Vi8604,NULL,3632.0325,290.5626,90.8008,4013.3959,NULL,...,"2001-11-08 00:00:00"
44504,1,"2001-11-01 00:00:00","2001-11-13 00:00:00","2001-11-08 00:00:00",5,0,SO44504,PO16733198490,10-4020-000533,533,851,282,6,534,534,5,18260,45577Vi94762,1603,23979.9114,1918.3929,599.4978,26497.8021,NULL,...,"2001-11-08 00:00:00"
44505,1,"2001-11-01 00:00:00","2001-11-13 00:00:00","2001-11-08 00:00:00",5,0,SO44505,PO16037162003,10-4020-000384,384,833,276,4,1052,1052,5,1896,45611Vi9831,NULL,42050.0442,3364.0035,1051.2511,46465.2988,NULL,...,"2001-11-08 00:00:00"
